Training:   0%|          | 6621/10000000 [00:24<9:41:26, 286.45it/s]Episode 37 completed | Reward: 0.00 | Avg Reward: 1.03 | Frames: 6571 | Epsilon: 0.9934
Training:   0%|          | 6745/10000000 [00:25<9:51:21, 281.65it/s] Episode 38 completed | Reward: 0.00 | Avg Reward: 1.00 | Frames: 6707 | Epsilon: 0.9933
Training:   0%|          | 6937/10000000 [00:25<9:29:53, 292.25it/s]Episode 39 completed | Reward: 2.00 | Avg Reward: 1.03 | Frames: 6904 | Epsilon: 0.9931
Training:   0%|          | 7185/10000000 [00:26<9:43:41, 285.34it/s]Episode 40 completed | Reward: 2.00 | Avg Reward: 1.05 | Frames: 7136 | Epsilon: 0.9929
Training:   0%|          | 7305/10000000 [00:27<9:52:40, 281.01it/s]Episode 41 completed | Reward: 0.00 | Avg Reward: 1.02 | Frames: 7274 | Epsilon: 0.9927
Training:   0%|          | 7457/10000000 [00:27<9:43:12, 285.56it/s]Episode 42 completed | Reward: 0.00 | Avg Reward: 1.00 | Frames: 7407 | Epsilon: 0.9926
Training:   0%|          | 7581/10000000 [00:28<9:53:24, 280.65it/s] Episode 43 completed | Reward: 0.00 | Avg Reward: 0.98 | Frames: 7537 | Epsilon: 0.9925
Training:   0%|          | 7793/10000000 [00:28<9:47:24, 283.51it/s]Episode 44 completed | Reward: 3.00 | Avg Reward: 1.02 | Frames: 7759 | Epsilon: 0.9922
Training:   0%|          | 8041/10000000 [00:29<9:38:33, 287.84it/s]Episode 45 completed | Reward: 2.00 | Avg Reward: 1.04 | Frames: 7992 | Epsilon: 0.9920
Training:   0%|          | 8285/10000000 [00:30<9:46:26, 283.96it/s]Episode 46 completed | Reward: 3.00 | Avg Reward: 1.09 | Frames: 8244 | Epsilon: 0.9918
Training:   0%|          | 8437/10000000 [00:31<9:53:36, 280.53it/s]Episode 47 completed | Reward: 0.00 | Avg Reward: 1.06 | Frames: 8389 | Epsilon: 0.9916
Training:   0%|          | 8678/10000000 [00:31<10:02:10, 276.53it/s]Episode 48 completed | Reward: 3.00 | Avg Reward: 1.10 | Frames: 8640 | Epsilon: 0.9914
Training:   0%|          | 8856/10000000 [00:32<9:58:37, 278.17it/s] Episode 49 completed | Reward: 1.00 | Avg Reward: 1.10 | Frames: 8803 | Epsilon: 0.9912
Training:   0%|          | 9157/10000000 [00:33<9:58:51, 278.05it/s] Episode 50 completed | Reward: 4.00 | Avg Reward: 1.16 | Frames: 9120 | Epsilon: 0.9909
Training:   0%|          | 9335/10000000 [00:34<10:29:22, 264.56it/s]Episode 51 completed | Reward: 2.00 | Avg Reward: 1.18 | Frames: 9313 | Epsilon: 0.9907
Training:   0%|          | 9539/10000000 [00:35<10:09:44, 273.08it/s]Episode 52 completed | Reward: 1.00 | Avg Reward: 1.17 | Frames: 9488 | Epsilon: 0.9905
Training:   0%|          | 9655/10000000 [00:35<9:59:25, 277.78it/s] Episode 53 completed | Reward: 0.00 | Avg Reward: 1.15 | Frames: 9615 | Epsilon: 0.9904
Training:   0%|          | 9837/10000000 [00:36<10:05:01, 275.20it/s]Episode 54 completed | Reward: 1.00 | Avg Reward: 1.15 | Frames: 9800 | Epsilon: 0.9902
Training:   0%|          | 9981/10000000 [00:36<10:36:54, 261.42it/s]Episode 55 completed | Reward: 0.00 | Avg Reward: 1.13 | Frames: 9936 | Epsilon: 0.9901
Training:   0%|          | 10097/10000000 [00:37<14:06:14, 196.75it/s]Episode 56 completed | Reward: 1.00 | Avg Reward: 1.12 | Frames: 10091 | Epsilon: 0.9899

Memory usage: 1.29 GB
Training:   0%|          | 10301/10000000 [00:37<10:51:10, 255.68it/s]Episode 57 completed | Reward: 1.00 | Avg Reward: 1.12 | Frames: 10271 | Epsilon: 0.9897
